0.1	-1.4398966328953218	0.	0.25	-2.8316278291045176	0.5614780197153763
0.1	-1.3089969389957472	0.5	0.25	-3.006489306537946	0.4857198811834524
0.1	-1.1780972450961724	1.	0.25	-2.3548351335359285	1.2701930701771622
0.1	-1.0471975511965976	1.	0.25	-2.97400155949302	0.9838068733533649
0.1	-0.9162978572970231	1.	0.25	-2.401509988782203	1.2543782868174778
0.1	-0.7853981633974483	1.	0.25	-2.9611574314926057	0.46633027194931503
0.1	-0.6544984694978736	1.	0.25	-3.186344449284882	0.6891741466257886
0.1	-0.5235987755982988	0.5	0.25	-3.12582175732916	0.5136927003619238
0.1	-0.39269908169872414	1.	0.25	-3.216703507784336	0.7624760592022304
0.1	-0.2617993877991494	0.5	0.25	-2.937631551718487	0.6740461515190272
0.1	-0.1308996938995747	0.5	0.25	-2.9987691550476545	0.4018427703694894
0.1	0.	0.5	0.25	-2.897288090574933	0.4093044915039342
0.1	0.1308996938995747	0.5	0.25	-2.9870639475654928	0.510617463634007
0.1	0.2617993877991494	0.5	0.25	-2.970554192088806	0.30798052446669
0.1	0.39269908169872414	1.	0.25	-3.103657800963687	0.8791240560292237
0.1	0.5235987755982988	0.5	0.25	-2.8725355190342436	0.43458174240209463
0.1	0.6544984694978736	1.	0.25	-3.0042549292355436	0.927245078851984
0.1	0.7853981633974483	1.	0.25	-2.8256773758966256	0.766746589300811
0.1	0.9162978572970231	1.	0.25	-2.3149724971691112	1.2785102917469169
0.1	1.0471975511965976	1.	0.25	-2.9858944276482635	1.4062845984732812
0.1	1.1780972450961724	1.	0.25	-2.257761337715065	1.430947197467229
0.1	1.3089969389957472	0.5	0.25	-2.8410280810896134	0.2591321615588608
0.1	1.4398966328953218	0.	0.25	-2.8091742058975937	0.30175485615089015
0.2	-1.4398966328953218	-0.5	0.25	-2.767566365784318	0.6004826101972011
0.2	-1.3089969389957472	-1.	0.25	-2.876855959731869	0.3956685768125197
0.2	-1.1780972450961724	0.5	0.25	-3.0944751799980423	0.3243496295177106
0.2	-1.0471975511965976	-0.5	0.25	-2.8175012206928556	0.41045155070781403
0.2	-0.9162978572970231	1.	0.25	-2.750442293159488	0.6174122788679948
0.2	-0.7853981633974483	-0.5	0.25	-2.897962222709228	0.41206976360490455
0.2	-0.6544984694978736	0.5	0.25	-3.0281643857176834	0.4465754126084663
0.2	-0.5235987755982988	-0.5	0.25	-2.694893950637657	0.3537759965031906
0.2	-0.39269908169872414	0.	0.25	-2.8910654813621806	0.3465245465897971
0.2	-0.2617993877991494	1.	0.25	-3.009307066758133	0.6211687738686706
0.2	-0.1308996938995747	-0.5	0.25	-2.845368564382318	0.3295897385760281
0.2	0.	0.	0.25	-2.7211860817047797	0.5835270183693743
0.2	0.1308996938995747	-0.5	0.25	-2.7737167151908304	0.37642254447685386
0.2	0.2617993877991494	1.	0.25	-2.760260320475092	0.5699018097535575
0.2	0.39269908169872414	0.	0.25	-2.884114306813303	0.37430762436695497
0.2	0.5235987755982988	-0.5	0.25	-2.555635266676982	0.1851284178896145
0.2	0.6544984694978736	0.5	0.25	-3.0402314142536877	0.48645912954873805
0.2	0.7853981633974483	-0.5	0.25	-2.938922320817768	0.32358654897163447
0.2	0.9162978572970231	1.	0.25	-2.6399469299626275	0.8664306524349026
0.2	1.0471975511965976	-0.5	0.25	-3.056382372399182	0.36960359182744085
0.2	1.1780972450961724	0.5	0.25	-3.0797800553108385	0.38064693142747275
0.2	1.3089969389957472	-1.	0.25	-2.8996225360809746	0.2587938616173615
0.2	1.4398966328953218	-0.5	0.25	-2.726970919887184	0.38537065480194577
0.3	-1.4398966328953218	0.	0.25	-2.9157592354698254	0.31293412633372897
0.3	-1.3089969389957472	0.5	0.25	-3.129926909183486	0.4074345708357377
0.3	-1.1780972450961724	0.	0.25	-3.066715069942437	0.44715538224382084
0.3	-1.0471975511965976	-1.	0.25	-2.858088212415702	0.4432949819372449
0.3	-0.9162978572970231	1.	0.25	-3.045252714539161	0.4668627207548259
0.3	-0.7853981633974483	-1.	0.25	-2.760965318740499	0.4877885117255142
0.3	-0.6544984694978736	0.5	0.25	-2.697335696982534	0.7263878404911447
0.3	-0.5235987755982988	-0.5	0.25	-2.833376074420618	0.43329384814232913
0.3	-0.39269908169872414	1.	0.25	-2.7176771716929014	0.2904724131180313
0.3	-0.2617993877991494	0.5	0.25	-2.7402957971836903	0.3982268205646454
0.3	-0.1308996938995747	1.	0.25	-2.6627969096380233	0.3355952765559341
0.3	0.	1.	0.25	-2.858878608428223	0.6367237406357998
0.3	0.1308996938995747	1.	0.25	-2.672298930788637	0.38071760152704737
0.3	0.2617993877991494	0.5	0.25	-2.7574514112245594	0.5618371324694917
0.3	0.39269908169872414	1.	0.25	-2.6437826976601912	0.4588117152595676
0.3	0.5235987755982988	-0.5	0.25	-2.728066954371103	0.16749038653080067
0.3	0.6544984694978736	0.5	0.25	-2.8190416898978743	0.4360464924315749
0.3	0.7853981633974483	-1.	0.25	-2.6540061679246167	0.181056855847791
0.3	0.9162978572970231	1.	0.25	-2.95161769104764	0.6432274391136604
0.3	1.0471975511965976	-1.	0.25	-2.566935597515955	0.26336571162318184
0.3	1.1780972450961724	0.	0.25	-2.8245493578787584	0.3002143459705006
0.3	1.3089969389957472	0.5	0.25	-2.83225861286888	0.628061467780483
0.3	1.4398966328953218	0.	0.25	-2.8182422970139878	0.27265920485264344
0.4	-1.4398966328953218	0.5	0.25	-3.02666773405324	0.46531614997397575
0.4	-1.3089969389957472	1.	0.25	-3.038640914266299	0.33260876359450703
0.4	-1.1780972450961724	0.5	0.25	-2.792479551974612	0.3989668057510037
0.4	-1.0471975511965976	0.	0.25	-2.7594205065233606	0.2950327479345473
0.4	-0.9162978572970231	0.5	0.25	-2.937351820799483	0.38332719982688274
0.4	-0.7853981633974483	1.	0.25	-2.6952441728576737	0.3502027983049907
0.4	-0.6544984694978736	1.	0.25	-2.796654615912082	0.28469980113062626
0.4	-0.5235987755982988	0.5	0.25	-2.837545321302304	0.5489488351874744
0.4	-0.39269908169872414	1.	0.25	-2.7724062479816323	0.31789687534529654
0.4	-0.2617993877991494	1.	0.25	-2.739795495847359	0.3556214624681478
0.4	-0.1308996938995747	1.	0.25	-2.7261161705937043	0.29956809842862453
0.4	0.	1.	0.25	-2.8334846505126614	0.6536053903202265
0.4	0.1308996938995747	1.	0.25	-2.791645553832827	0.5280241681158381
0.4	0.2617993877991494	1.	0.25	-2.7561682198978525	0.4328573805975152
0.4	0.39269908169872414	1.	0.25	-2.7285510807243094	0.49068983712871744
0.4	0.5235987755982988	0.5	0.25	-2.963160625616285	0.5138462405806186
0.4	0.6544984694978736	1.	0.25	-2.6576297880670166	0.42789930133351955
0.4	0.7853981633974483	1.	0.25	-2.3977113073535947	0.46683156030136685
0.4	0.9162978572970231	0.5	0.25	-2.845912040838728	0.5202385007759337
0.4	1.0471975511965976	0.	0.25	-2.7275036949209985	0.45140716262404257
0.4	1.1780972450961724	0.5	0.25	-2.6085280709255168	0.44293932394727503
0.4	1.3089969389957472	1.	0.25	-2.8285447259751195	1.032376234152584
0.4	1.4398966328953218	0.5	0.25	-2.889295302925779	0.7343800817155244
0.5	-1.4398966328953218	-0.5	0.25	-2.754912822694197	0.48572344722949207
