1.475622343635657752e-01,2.945423824121632950e-01,6.278608383868969356e-02,5.866311176788790299e-02,5.739310368430325382e-02
1.071756817261445560e-01,2.618463080784055319e-01,4.767504501411688050e-02,4.659975648693450573e-02,4.599024765843341689e-02
7.271667667161600956e-01,-8.703221552173090458e-02,9.506060661517443666e-01,9.568801722722481973e-01,9.587269801314803885e-01
7.029149237575964548e-01,-1.836573013458848713e-01,9.462154942541216585e-01,9.530472986964479976e-01,9.550582672542786700e-01
2.116531649835086792e+00,3.538138776141557806e-01,5.866009893905512307e+00,6.124579515058757195e+00,6.035422577079834205e+00
8.556298765958250119e-01,-1.681519974629081815e-01,9.779391168784319355e-01,9.826675037394760892e-01,9.833554839043051610e-01
