1.475622342126848285e-01,2.494456248910313090e-01,1.140385215253254952e-01,1.273989704791473609e-01,9.328273893237518100e-02
1.071756850487546875e-01,2.151760428913675194e-01,8.146500927157812599e-02,8.645974257754293624e-02,7.611046825338819988e-02
7.271667672740986799e-01,2.203519325115519401e-01,8.370516448649435448e-01,7.966338525741438747e-01,8.909691487272073385e-01
7.029149243651297008e-01,1.510498820681344112e-01,8.225673466307162895e-01,7.785568616918455698e-01,8.812775175029591290e-01
2.116531119952492546e+00,7.382240291719063263e-01,2.109772541462442419e+00,2.288312097094204134e+00,2.379146483727699657e+00
8.556298711207489527e-01,6.612880137995320595e-01,9.183143106714221071e-01,8.985155939654131396e-01,9.570120568734760136e-01
