1.767845826663993203e-01,1.720748147657914784e-01,1.751008499874369961e-01,1.662527754536812785e-01,1.474612707570161774e-01
1.331569687025872528e-01,1.323142754282784772e-01,1.207589135515590717e-01,1.187600905459463285e-01,1.059907476828799155e-01
6.084063869464683139e-01,6.289935619490296670e-01,6.158301013158236081e-01,6.536743699513420935e-01,7.275399896296099733e-01
5.735980657861543541e-01,5.960152119000545756e-01,5.816816658772301363e-01,6.228898695025725241e-01,7.033213220411308475e-01
1.512484030225385911e+00,2.391560845584171258e+00,1.646149984324405624e+00,1.770998802454010645e+00,1.623243046570943537e+00
7.967552415915208908e-01,8.069783960464760320e-01,8.188612178658858376e-01,8.454924591675725409e-01,8.720043174790857998e-01
